"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","temp","DOmgL","DOsat","SpC","pH","ORP","PAR","metadataID","comments","updateID"
15,"CR_DeepHole_20200817_0930_point_11_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",11,11,6,0.11,0.9,15.1,5.12,137.3,NA,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"CR_DeepHole_20200817_0930_point_12_Limno.Sample.20160505","CR","DeepHole","2020-08-17","2020-08-17 09:30:00","point",12,12,5.8,0.11,0.9,15.4,5.17,120,NA,"Limno.Sample.20160505","Deck PAR 1190.4",NA
15,"HB_DeepHole_20200818_0950_point_0_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",0,0,20.5,4.75,52.7,18.3,4.03,327.1,900.7,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_0.25_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",0.25,0.25,NA,NA,NA,NA,NA,NA,176.42,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_0.5_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",0.5,0.5,19.9,4.65,51.4,18.3,4.14,332.4,42.74,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_0.75_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",0.75,0.75,NA,NA,NA,NA,NA,NA,17.17,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_1_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",1,1,19.1,0.74,8,19.6,4.06,338.4,7.09,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_1.5_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",1.5,1.5,15.1,0.09,0.9,18.6,4.44,321.6,NA,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_2_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",2,2,11.6,0.07,0.7,18.8,4.3,330.8,NA,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_2.5_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",2.5,2.5,8.9,0.08,0.7,19.9,4.41,320.6,NA,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_3_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",3,3,7.2,0.08,0.6,20.3,4.55,200,NA,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_3.5_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",3.5,3.5,6,0.08,0.6,21.8,4.61,164.5,NA,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_4_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",4,4,5.3,0.07,0.6,23.2,4.72,145.5,NA,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_4.5_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",4.5,4.5,5,0.08,0.6,25,4.76,140.4,NA,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_5_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",5,5,4.8,0.07,0.5,26,4.79,136.6,NA,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_5.5_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",5.5,5.5,4.8,0.07,0.5,26.6,4.82,134.2,NA,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_6_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",6,6,4.6,0.07,0.6,27.9,4.86,131.1,NA,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_6.5_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",6.5,6.5,4.6,0.05,0.4,29.8,4.88,128.3,NA,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"HB_DeepHole_20200818_0950_point_7_Limno.Sample.20160505","HB","DeepHole","2020-08-18","2020-08-18 09:50:00","point",7,7,4.6,0.07,0.5,35.5,4.92,123.1,NA,"Limno.Sample.20160505","Deck PAR 1537.3",NA
15,"MO_DeepHole_20200819_1015_point_0_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",0,0,21.5,6.06,68.7,87.4,7.09,206.2,139.07,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_0.25_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",0.25,0.25,NA,NA,NA,NA,NA,NA,68.45,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_0.5_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",0.5,0.5,21.5,6,68.1,87.4,7.17,211.7,23.02,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_0.75_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",0.75,0.75,NA,NA,NA,NA,NA,NA,12.12,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_1_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",1,1,21,4.42,49,86.8,7.18,218.1,7.82,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_1.5_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",1.5,1.5,20.5,1.88,20.8,87,7.14,226.4,2.43,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_2_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",2,2,17.8,0.11,1.1,87.3,6.99,234.4,NA,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_2.5_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",2.5,2.5,15.1,0.1,1,93.3,6.94,238.2,NA,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_3_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",3,3,11.7,0.08,0.6,107.5,6.66,251.7,NA,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_3.5_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",3.5,3.5,9.8,0.07,0.7,133.7,6.62,104.3,NA,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_4_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",4,4,8.3,0.07,0.6,149.5,6.63,32.1,NA,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_4.5_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",4.5,4.5,7.6,0.07,0.6,159.6,6.65,16,NA,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_5_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",5,5,7.1,0.07,0.6,167.1,6.67,6.1,NA,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_5.5_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",5.5,5.5,6.8,0.07,0.6,173.1,6.68,-1.3,NA,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_6_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",6,6,6.5,0.06,0.5,178.7,6.71,-8.5,NA,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
15,"MO_DeepHole_20200819_1015_point_6.5_Limno.Sample.20160505","MO","DeepHole","2020-08-19","2020-08-19 10:15:00","point",6.5,6.5,6.4,0.07,0.6,182.6,6.75,-18.6,NA,"Limno.Sample.20160505","Deck PAR 253.4 Inlet 1 dry",NA
3,"FE_DeepHole_20200820_1132_point_0_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",0,0,22.3,6.35,73,13.2,5.13,272.4,894.9,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_0.25_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",0.25,0.25,NA,NA,NA,NA,NA,NA,308.8,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_0.5_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",0.5,0.5,22.1,6.35,72.8,13.2,5.33,267.9,79.56,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_0.75_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",0.75,0.75,NA,NA,NA,NA,NA,NA,44.3,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_1_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",1,1,21.6,6.22,70.6,13.2,5.29,270.6,20.41,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_1.5_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",1.5,1.5,21.3,5.31,59.9,13.4,5.32,271.4,4.95,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_2_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",2,2,20.2,1.87,20.6,14.2,5.08,281.5,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_2.5_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",2.5,2.5,17.4,0.11,1.1,16.2,5.08,278.2,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_3_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",3,3,13.9,0.08,0.8,17,5.19,276.1,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_3.5_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",3.5,3.5,10.9,0.08,0.6,17.7,4.91,275.6,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_4_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",4,4,8.4,0.09,0.8,18.1,4.96,212.9,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_4.5_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",4.5,4.5,7.2,0.11,0.8,18,4.97,194.1,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_5_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",5,5,6,0.09,0.7,18,4.95,187.9,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_5.5_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",5.5,5.5,5.7,0.11,0.8,18.1,4.95,182.7,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_6_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",6,6,5.1,0.11,1,18.4,4.95,174.4,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_6.5_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",6.5,6.5,4.9,0.11,0.9,18.8,4.98,168.2,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_7_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",7,7,4.8,0.12,1,19.6,5,162.1,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_7.5_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",7.5,7.5,4.6,0.1,0.8,20.3,5.03,152.1,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_8_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",8,8,4.5,0.1,0.8,20.7,5.08,146.2,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_9_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",9,9,4.4,0.11,0.9,21.5,5.12,139.2,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_10_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",10,10,4.4,0.11,0.9,22.3,5.16,132.1,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_11_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",11,11,4.4,0.11,0.9,23.5,5.23,124.5,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_12_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",12,12,4.4,0.1,0.8,25.3,5.24,122.5,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_13_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",13,13,4.5,0.11,0.8,26.8,5.29,118.4,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
3,"FE_DeepHole_20200820_1132_point_14_Limno.Sample.20160505","FE","DeepHole","2020-08-20","2020-08-20 11:32:00","point",14,14,4.5,0.12,0.9,28.1,5.31,115.8,NA,"Limno.Sample.20160505","Deck PAR 1345.0",NA
17,"ME_DeepHole_20200820_1054_point_0_Limno.Sample.20160505","ME","DeepHole","2020-08-20","2020-08-20 10:54:00","point",0,0,22.2,7.42,85.3,11.8,5.55,243.7,177.66,"Limno.Sample.20160505","Deck PAR 243.0",NA
17,"ME_DeepHole_20200820_1054_point_0.25_Limno.Sample.20160505","ME","DeepHole","2020-08-20","2020-08-20 10:54:00","point",0.25,0.25,NA,NA,NA,NA,NA,NA,112.44,"Limno.Sample.20160505","Deck PAR 243.0",NA
17,"ME_DeepHole_20200820_1054_point_0.5_Limno.Sample.20160505","ME","DeepHole","2020-08-20","2020-08-20 10:54:00","point",0.5,0.5,22.2,7.43,85.3,11.8,5.56,237,74.23,"Limno.Sample.20160505","Deck PAR 243.0",NA
17,"ME_DeepHole_20200820_1054_point_0.75_Limno.Sample.20160505","ME","DeepHole","2020-08-20","2020-08-20 10:54:00","point",0.75,0.75,NA,NA,NA,NA,NA,NA,58.99,"Limno.Sample.20160505","Deck PAR 243.0",NA
17,"ME_DeepHole_20200820_1054_point_1_Limno.Sample.20160505","ME","DeepHole","2020-08-20","2020-08-20 10:54:00","point",1,1,22.2,7.44,85.1,11.8,5.56,234.5,47.71,"Limno.Sample.20160505","Deck PAR 243.0",NA
17,"ME_DeepHole_20200820_1054_point_1.5_Limno.Sample.20160505","ME","DeepHole","2020-08-20","2020-08-20 10:54:00","point",1.5,1.5,22.2,7.42,85,11.8,5.78,234,23.17,"Limno.Sample.20160505","Deck PAR 243.0",NA
17,"ME_DeepHole_20200820_1054_point_2_Limno.Sample.20160505","ME","DeepHole","2020-08-20","2020-08-20 10:54:00","point",2,2,21.4,6.13,71.6,12,5.89,228.3,15.16,"Limno.Sample.20160505","Deck PAR 243.0",NA
17,"ME_DeepHole_20200820_1054_point_2.5_Limno.Sample.20160505","ME","DeepHole","2020-08-20","2020-08-20 10:54:00","point",2.5,2.5,17.2,0.13,1.4,14.6,5.09,262.2,7.57,"Limno.Sample.20160505","Deck PAR 243.0",NA
17,"ME_DeepHole_20200820_1054_point_3_Limno.Sample.20160505","ME","DeepHole","2020-08-20","2020-08-20 10:54:00","point",3,3,12.8,0.11,1,16.4,5.09,262.1,1.58,"Limno.Sample.20160505","Deck PAR 243.0",NA
17,"ME_DeepHole_20200820_1054_point_3.5_Limno.Sample.20160505","ME","DeepHole","2020-08-20","2020-08-20 10:54:00","point",3.5,3.5,10.2,0.1,0.9,19.1,4.95,267.2,NA,"Limno.Sample.20160505","Deck PAR 243.0",NA
17,"ME_DeepHole_20200820_1054_point_4_Limno.Sample.20160505","ME","DeepHole","2020-08-20","2020-08-20 10:54:00","point",4,4,7.7,0.11,0.9,19.4,5.14,206.5,NA,"Limno.Sample.20160505","Deck PAR 243.0",NA
3,"WL_DeepHole_20200820_0910_point_0_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",0,0,22,7.61,87.3,11.9,6.68,225.7,826.4,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_0.25_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",0.25,0.25,NA,NA,NA,NA,NA,NA,556.2,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_0.5_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",0.5,0.5,22.1,7.55,86.8,11.9,6.11,246.4,379.5,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_0.75_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",0.75,0.75,NA,NA,NA,NA,NA,NA,247.3,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_1_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",1,1,22,7.59,87.9,11.9,6.02,252.2,166.52,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_1.5_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",1.5,1.5,22,7.51,85.9,12,6.03,253.6,82.03,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_2_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",2,2,21.8,7.29,83.1,12.1,6.08,255.4,39.07,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_2.5_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",2.5,2.5,19.5,1.79,19.4,13.5,5.79,274.4,18.64,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_3_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",3,3,16.4,0.97,9.9,14.3,5.35,295,9.74,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_3.5_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",3.5,3.5,13,0.13,1.2,14.3,5.05,298.9,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_4_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",4,4,10.5,0.1,0.9,14.4,5.14,295.6,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_4.5_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",4.5,4.5,8.4,0.06,0.5,14.5,5.04,300.9,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_5_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",5,5,7.3,0.06,0.3,15.9,5.07,299.1,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_5.5_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",5.5,5.5,6.2,0.04,0.4,19.1,5.18,214.2,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_6_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",6,6,5.6,0.05,0.4,19.4,5.24,140,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_6.5_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",6.5,6.5,5.3,0.04,0.3,20,5.39,96,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_7_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",7,7,5.2,0.04,0.2,20.2,5.41,93.2,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_7.5_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",7.5,7.5,5.2,0.03,0.2,20.6,5.41,92.5,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_8_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",8,8,5.1,0.03,0.3,20.5,5.44,90.1,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_9_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",9,9,5.1,0.04,0.3,20.8,5.45,87.7,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_10_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",10,10,5,0.04,0.3,21.1,5.48,84.4,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_11_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",11,11,5,0.06,0.5,21.2,5.56,77.3,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_12_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",12,12,5,0.06,0.5,21.3,5.59,75.8,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
3,"WL_DeepHole_20200820_0910_point_13_Limno.Sample.20160505","WL","DeepHole","2020-08-20","2020-08-20 09:10:00","point",13,13,5,0.04,0.4,21.6,5.6,74.3,NA,"Limno.Sample.20160505","Deck PAR 1218.7",NA
35,"NH_DeepHole_20200824_1050_point_0_Limno.Sample.20160505","NH","DeepHole","2020-08-24","2020-08-24 10:50:00","point",0,0,23.6,8.05,94.9,14,7.85,NA,NA,"Limno.Sample.20160505","bottom samples for slurries at 4m",NA
35,"NH_DeepHole_20200824_1050_point_0.5_Limno.Sample.20160505","NH","DeepHole","2020-08-24","2020-08-24 10:50:00","point",0.5,0.5,23.6,7.18,84.5,13.5,7.11,NA,NA,"Limno.Sample.20160505","bottom samples for slurries at 4m",NA
35,"NH_DeepHole_20200824_1050_point_1_Limno.Sample.20160505","NH","DeepHole","2020-08-24","2020-08-24 10:50:00","point",1,1,23.4,7.39,86.9,13.5,6.52,NA,NA,"Limno.Sample.20160505","bottom samples for slurries at 4m",NA
35,"NH_DeepHole_20200824_1050_point_1.5_Limno.Sample.20160505","NH","DeepHole","2020-08-24","2020-08-24 10:50:00","point",1.5,1.5,23.1,7.49,86.3,13.6,6.2,NA,NA,"Limno.Sample.20160505","bottom samples for slurries at 4m",NA
35,"NH_DeepHole_20200824_1050_point_2_Limno.Sample.20160505","NH","DeepHole","2020-08-24","2020-08-24 10:50:00","point",2,2,22.7,6.95,80.4,13.8,6.15,NA,NA,"Limno.Sample.20160505","bottom samples for slurries at 4m",NA
35,"NH_DeepHole_20200824_1050_point_2.5_Limno.Sample.20160505","NH","DeepHole","2020-08-24","2020-08-24 10:50:00","point",2.5,2.5,20.8,4.61,50.3,15.2,5.49,NA,NA,"Limno.Sample.20160505","bottom samples for slurries at 4m",NA
35,"NH_DeepHole_20200824_1050_point_3_Limno.Sample.20160505","NH","DeepHole","2020-08-24","2020-08-24 10:50:00","point",3,3,18.6,0.22,2.4,18.6,5.26,NA,NA,"Limno.Sample.20160505","bottom samples for slurries at 4m",NA
35,"NH_DeepHole_20200824_1050_point_4_Limno.Sample.20160505","NH","DeepHole","2020-08-24","2020-08-24 10:50:00","point",4,4,14.2,0.09,0.8,62.9,5.6,NA,NA,"Limno.Sample.20160505","bottom samples for slurries at 4m",NA
35,"SE_DeepHole_20200824_1155_point_0_Limno.Sample.20160505","SE","DeepHole","2020-08-24","2020-08-24 11:55:00","point",0,0,23.8,7.2,6.24,7.6,6.24,NA,NA,"Limno.Sample.20160505","bottom samples for slurries at 6m",NA
35,"SE_DeepHole_20200824_1155_point_0.5_Limno.Sample.20160505","SE","DeepHole","2020-08-24","2020-08-24 11:55:00","point",0.5,0.5,23.7,6.93,6.1,7.4,6.1,NA,NA,"Limno.Sample.20160505","bottom samples for slurries at 6m",NA
35,"SE_DeepHole_20200824_1155_point_1_Limno.Sample.20160505","SE","DeepHole","2020-08-24","2020-08-24 11:55:00","point",1,1,23.6,7.29,6.15,7.4,6.15,NA,NA,"Limno.Sample.20160505","bottom samples for slurries at 6m",NA
